id,title,summary,domain,kind,collection,source,sourceUrl,reach,priority,status
wd-q3623253,Great White Brotherhood,belief systems akin to Theosophy and New Age,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q3623253,14,False,Discovery lead
wd-q1547741,Group of Seven,group of Canadian landscape painters,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q1547741,16,False,Discovery lead
wd-q624780,Gōjū-ryū,"Okinawan style of karate, featuring a combination of hard and soft techniques",Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q624780,32,False,Discovery lead
wd-q113298213,Halal conspiracy theories,conspiracy theories about halal certification,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q113298213,5,False,Discovery lead
wd-q25041929,Hamburg School of Art History,Candidate record imported from Wikidata.,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q25041929,2,False,Discovery lead
wd-q2532781,Hamburg School of Astrology,Method in Astrology,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q2532781,5,False,Discovery lead
wd-q33113894,Han learning,school of classical philology and an intellectual movement that reached its height in the middle of the Qing dynasty (1644 - 1912) in China,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q33113894,3,False,Discovery lead
wd-q24072959,Henology,"the philosophical account or discourse on ""The One"" that appears most notably in the philosophy of Plotinus",Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q24072959,10,False,Discovery lead
wd-q30748859,historical epistemology,"study of the historical conditions of, and changes in, different kinds of knowledge",Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q30748859,5,False,Discovery lead
wd-q1333233,HIV/AIDS denialism,unsubstantiated denial of the scientific fact that HIV causes AIDS,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q1333233,28,False,Discovery lead
wd-q5257030,Holodomor denial,"claim that the 1932 - 1933 Holodomor, a man-made famine in Soviet Ukraine, was not a genocide, or diminishment of the scale or significance of the famine",Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q5257030,10,False,Discovery lead
wd-q3445046,Homintern,Candidate record imported from Wikidata.,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q3445046,5,False,Discovery lead
wd-q2529380,House of Hillel,Candidate record imported from Wikidata.,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q2529380,9,False,Discovery lead
wd-q11402170,Hōjō school,Candidate record imported from Wikidata.,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q11402170,1,False,Discovery lead
wd-q898906,iatrochemistry,early modern branch of medicine,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q898906,31,False,Discovery lead
wd-q376438,iatrophysics,medical application of physics,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q376438,7,False,Discovery lead
wd-q5983598,Ibadan School,intellectual tradition in the study of the history of Nigeria,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q5983598,2,False,Discovery lead
wd-q3142686,Idrisiyya,Sufi order,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q3142686,9,False,Discovery lead
wd-q3088051,Illuminati,conspiracy theory,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q3088051,7,False,Discovery lead
wd-q128804476,inclusive feminism,"approach to feminism that prioritizes solidarity by challenging all forms of inequality, ensuring the rights of all women - including trans people, people of color, disabled individuals, and those from different class backgrounds",Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q128804476,0,False,Discovery lead
wd-q835792,individual psychology,school of psychology founded by Alfred Adler,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q835792,36,False,Discovery lead
wd-q60990667,Industrial Party,"term refers to a group of Chinese thinkers and Chinese people who support scientific thinking, advanced technology, techno-nationalism and economic growth, but reject liberalism, universal values and free market",Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q60990667,3,False,Discovery lead
wd-q3800520,Interplanetary Phenomenon Unit,purported clandestine organization within the United States Military,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q3800520,3,False,Discovery lead
wd-q32411443,intersectional feminism,"approach of feminism, which examines women's rights and the struggle for them through the prism of intersectional theory, which consists in analyzing the intersection of systems of oppression",Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q32411443,8,False,Discovery lead
wd-q10879018,intuitionism,approach in philosophy of mathematics and logic,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q10879018,36,False,Discovery lead
wd-q1978447,Italian school of algebraic geometry,group of Italian mathematicians who studied birational geometry (c. 1885 - 1935),Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q1978447,11,False,Discovery lead
wd-q107285131,Italygate conspiracy theory,American conspiracy theory,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q107285131,2,False,Discovery lead
wd-q11259192,Izanagi school,Candidate record imported from Wikidata.,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q11259192,1,False,Discovery lead
wd-q134006921,J.D. Vance Is The Antichrist,meme suggesting Vance positively influenced the passing of Pope Francis (through a meeting a few hours earlier),Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q134006921,0,False,Discovery lead
wd-q20647515,Jade Helm 15 conspiracy theories,"conspiracy theories based on the eponymous US military training exercise, scheduled to take place in multiple U.S. states from July 15 to September 15, 2015",Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q20647515,4,False,Discovery lead
wd-q12812525,Jewish conspiracy theory,conspiracy theories about Jews and/or Judaism,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q12812525,8,False,Discovery lead
wd-q98078874,Jewish war conspiracy theory,antisemitic conspiracy theory,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q98078874,10,False,Discovery lead
wd-q14914942,Judeo-Masonic conspiracy theory,conspiracy theory alleging a secret coalition of Jews and Freemasons controlling the world,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q14914942,21,False,Discovery lead
wd-q1134564,Judeo-Masonic-Communist conspiracy theory,conspiracy theory,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q1134564,5,False,Discovery lead
wd-q20666268,Kabbalistic school of Girona,group of kabbalistic authors,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q20666268,1,False,Discovery lead
wd-q42294245,Kalergi Plan,far-right anti-semitic conspiracy theory,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q42294245,23,False,Discovery lead
wd-q5372435,kaozheng,scholarly school in the Qing dynasty focusing on textual criticism,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q5372435,9,False,Discovery lead
wd-q116187616,Kara,quote,Knowledge & truth,Narrative,Proverbs,Wikidata,https://www.wikidata.org/wiki/Q116187616,1,False,Discovery lead
wd-q9351535,Karabasha School,"documentary film movement, methodology and philosophy",Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q9351535,1,False,Discovery lead
wd-q13040715,kelami,philosophical movement,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q13040715,1,False,Discovery lead
wd-q135967589,Khazarian Mafia,"Antisemitic conspiracy theory alleging that a cabal of ""fake"" Jews descended from the Khazars controls global events.",Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q135967589,1,False,Discovery lead
wd-q12033916,Kleinianism,psychoanalytic tradition of Melanie Klein,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q12033916,1,False,Discovery lead
wd-q11740167,kloyz,small Jewish prayer house,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q11740167,5,False,Discovery lead
wd-q11411264,kobunji school,Candidate record imported from Wikidata.,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q11411264,1,False,Discovery lead
wd-q9565755,kogaku,Candidate record imported from Wikidata.,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q9565755,3,False,Discovery lead
wd-q10913345,Kohō school,Candidate record imported from Wikidata.,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q10913345,2,False,Discovery lead
wd-q6431777,Korean Air Lines Flight 007 alternative theories,Conspiracy theories about the 1983 shootdown,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q6431777,3,False,Discovery lead
wd-q1504789,Kraków School of Mathematics,research collective,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q1504789,7,False,Discovery lead
wd-q3406789,Kyivan Cave Monastery Icon Painting Studio,iconography studio,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q3406789,5,False,Discovery lead
wd-q11577755,Kōshū school,Candidate record imported from Wikidata.,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q11577755,1,False,Discovery lead
wd-q11632190,Kōza school,Candidate record imported from Wikidata.,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q11632190,5,False,Discovery lead
wd-q66425334,Land jihad,"conspiracy theory, according to which Muslims supposedly target public and private land in India for illegally constructing mosques and other permanent structures.",Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q66425334,2,False,Discovery lead
wd-q1948805,Legal humanists,group of scholars of Roman law in Italy during the Renaissance,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q1948805,7,False,Discovery lead
wd-q644971,legal positivism,school of thought of philosophy of law and jurisprudence,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q644971,37,False,Discovery lead
wd-q1779167,legal realism,"legal philosophy, naturalistic approach to law",Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q1779167,17,False,Discovery lead
wd-q238344,Legalism,one of the six classical schools of thought in Chinese philosophy,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q238344,53,False,Discovery lead
wd-q29635505,Leipzig school,school of thought in 1930s German sociology,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q29635505,5,False,Discovery lead
wd-q113541227,LGBT grooming conspiracy theory,conspiracy theory that alleges child grooming by LGBT people,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q113541227,10,False,Discovery lead
wd-q120334705,LGBTQ chemicals conspiracy theory,anti-LGBTQ conspiracy theory,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q120334705,3,False,Discovery lead
wd-q1043096,liberal conservatism,political ideology within conservatism,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q1043096,45,False,Discovery lead
wd-q139580461,liberal humanism,"type of system of ethical views on the fair construction of society, which focuses on the good for an individual, based on the ideas of the free market and systemic change",Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q139580461,1,False,Discovery lead
wd-q6540892,Liberalism in China,overview of liberalism in China,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q6540892,2,False,Discovery lead
wd-q6547952,Lilla Saltsjöbadsavtalet,far-right conspiracy theory,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q6547952,3,False,Discovery lead
wd-q114056710,litter boxes in schools hoax,false claim that schools provide litter boxes for students identifying as cats,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q114056710,5,False,Discovery lead
wd-q6660948,Ljubljana school of psychoanalysis,"school of thought centred in Ljubljana, Slovenia and founded in the late 1970s by young followers of the theories of the French psychoanalyst Jacques Lacan",Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q6660948,2,False,Discovery lead
wd-q25705638,Lododo,Candidate record imported from Wikidata.,Knowledge & truth,Narrative,Proverbs,Wikidata,https://www.wikidata.org/wiki/Q25705638,0,False,Discovery lead
wd-q785111,Lost Cosmonauts,conspiracy theory,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q785111,16,False,Discovery lead
wd-q3595597,Love jihad,Islamophobic conspiracy theory,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q3595597,22,False,Discovery lead
wd-q6703082,Lumber Cartel,facetious conspiracy theory popularized on USENET,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q6703082,1,False,Discovery lead
